hometown_id,total_athletes,city_name,state_code,latitude,longitude,state_latitude,state_longitude,ht_name,region,elevation,distance_to_west_coast_km,distance_to_east_coast_km,distance_to_nearest_coast_km,climate_zone
HT_KS_Caldwell,1,Caldwell,KS,37.032478,-97.606943,38.5266,-96.7265,"Caldwell, KS",Midwest,357.0,2191.9698052538647,2081.8082879110934,832.9005067927887,Subtropical
HT_KS_Chapman,1,Chapman,KS,38.972221,-97.022514,38.5266,-96.7265,"Chapman, KS",Midwest,343.0,2216.0995213422566,1973.7412832012371,1033.0551255703588,Subtropical
HT_KS_Clay_Center,1,Clay Center,KS,39.376941,-97.124743,38.5266,-96.7265,"Clay Center, KS",Midwest,366.0,2204.143859292833,1972.7610924711066,1078.8159120195344,Subtropical
HT_KS_Coffeyville,2,Coffeyville,KS,37.0372999,-95.6163634,38.5266,-96.7265,"Coffeyville, KS",Midwest,227.0,2366.3179371429906,1913.948457727422,807.4216813389388,Subtropical
HT_KS_Coldwater,1,Coldwater,KS,37.2689131,-99.3267808,38.5266,-96.7265,"Coldwater, KS",Midwest,649.0,2036.9596123098277,2218.788434503079,910.0799144042666,Subtropical
HT_KS_Columbus,1,Columbus,KS,37.1692278,-94.8441239,38.5266,-96.7265,"Columbus, KS",Midwest,279.0,2431.3291945231413,1844.255248675029,823.1851498635707,Subtropical
HT_KS_Dodge_City,1,Dodge City,KS,37.7527982,-100.0170787,38.5266,-96.7265,"Dodge City, KS",Midwest,770.0,1969.1876156391395,2261.29247313245,985.1589770360711,Subtropical
HT_KS_Elkhart,1,Elkhart,KS,37.0027644,-101.89733,38.5266,-96.7265,"Elkhart, KS",Midwest,1100.0,1815.7362482587152,2445.1024555622625,1006.4239275104007,Subtropical
HT_KS_Emporia,2,Emporia,KS,38.4040054,-96.181623,38.5266,-96.7265,"Emporia, KS",Midwest,352.0,2295.009299562677,1917.753674571702,961.6992100298655,Subtropical
HT_KS_Ford,1,Ford,KS,37.7072469,-99.8943146,38.5266,-96.7265,"Ford, KS",Midwest,747.0,1980.54998262938,2252.359560981994,975.7436894933022,Subtropical
HT_KS_Fort_Leavenworth,2,Fort Leavenworth,KS,39.3603878,-94.9253096,38.5266,-96.7265,"Fort Leavenworth, KS",Midwest,254.0,2393.344365906591,1787.4824695019236,1065.7367543089747,Subtropical
HT_KS_Fort_Riley,1,Fort Riley,KS,39.1714753,-96.7798588,38.5266,-96.7265,"Fort Riley, KS",Midwest,388.0,2235.349244137714,1948.4092802268253,1051.951151705616,Subtropical
HT_KS_Fort_Scott,1,Fort Scott,KS,37.8399791,-94.7082882,38.5266,-96.7265,"Fort Scott, KS",Midwest,267.0,2431.235843730547,1810.1983759297727,898.265806436146,Subtropical
HT_KS_Frontenac,1,Frontenac,KS,37.4556049,-94.689127,38.5266,-96.7265,"Frontenac, KS",Midwest,295.0,2439.51174453092,1821.2271958383865,855.8476107741864,Subtropical
HT_KS_Garden_City,1,Garden City,KS,37.9716898,-100.8726618,38.5266,-96.7265,"Garden City, KS",Midwest,871.0,1891.6331114207119,2326.7938758596565,1042.935616072142,Subtropical
HT_KS_Gardner,1,Gardner,KS,38.8109254,-94.9272958,38.5266,-96.7265,"Gardner, KS",Midwest,330.0,2398.7494428507084,1800.8062029146965,1004.7827534186255,Subtropical
HT_KS_Glen_Elder,1,Glen Elder,KS,39.4985041,-98.3086214,38.5266,-96.7265,"Glen Elder, KS",Midwest,448.0,2101.6650366578683,2069.858254255435,1113.205355051784,Subtropical
HT_KS_Greensburg,1,Greensburg,KS,37.6031884,-99.2929639,38.5266,-96.7265,"Greensburg, KS",Midwest,691.0,2034.6607974066005,2204.876603532535,942.6398959594391,Subtropical
HT_KS_Gypsum,2,Gypsum,KS,38.7055591,-97.4280856,38.5266,-96.7265,"Gypsum, KS",Midwest,379.0,2183.5272280669537,2014.8471399251289,1010.1346470185576,Subtropical
HT_KS_Hartford,1,Hartford,KS,38.3083928,-95.957095,38.5266,-96.7265,"Hartford, KS",Midwest,333.0,2315.730363095178,1901.4996230094507,949.7188276237487,Subtropical
HT_KS_Hiawatha,1,Hiawatha,KS,39.8524033,-95.5364966,38.5266,-96.7265,"Hiawatha, KS",Midwest,350.0,2337.374042190529,1828.8755082110247,1119.690498159479,Subtropical
HT_KS_Hoisington,1,Hoisington,KS,38.5180672,-98.7781394,38.5266,-96.7265,"Hoisington, KS",Midwest,569.0,2068.273166862758,2133.9608979937598,1020.8197882203035,Subtropical
HT_KS_Hutchinson,2,Hutchinson,KS,38.0608444,-97.9297743,38.5266,-96.7265,"Hutchinson, KS",Midwest,474.0,2147.352734530814,2075.443357733226,950.5267096279678,Subtropical
HT_KS_Jetmore,1,Jetmore,KS,38.0845142,-99.8936684,38.5266,-96.7265,"Jetmore, KS",Midwest,712.0,1975.8071008132197,2240.676434499432,1013.2929428495803,Subtropical
HT_KS_Junction_City,1,Junction City,KS,39.0286093,-96.8313978,38.5266,-96.7265,"Junction City, KS",Midwest,342.0,2232.1050943764776,1956.207396538235,1036.8281258341472,Subtropical
HT_KS_Kansas_City,8,Kansas City,KS,39.1134562,-94.626497,38.5266,-96.7265,"Kansas City, KS",Midwest,274.0,2421.4046507408925,1767.9115456339991,1039.7804981172128,Subtropical
HT_KS_Lawrence,1,Lawrence,KS,38.9719137,-95.2359403,38.5266,-96.7265,"Lawrence, KS",Midwest,269.0,2370.3381823302316,1822.8306540049982,1021.9061438317888,Subtropical
HT_KS_Leavenworth,1,Leavenworth,KS,39.3113257,-94.922759,38.5266,-96.7265,"Leavenworth, KS",Midwest,259.0,2394.0018840729554,1788.3632987416172,1060.3032704413986,Subtropical
HT_KS_Manhattan,1,Manhattan,KS,39.1836082,-96.5716694,38.5266,-96.7265,"Manhattan, KS",Midwest,314.0,2253.1920525727724,1930.5456076433659,1051.117689885689,Subtropical
HT_KS_Mankato,1,Mankato,KS,39.7869202,-98.2093415,38.5266,-96.7265,"Mankato, KS",Midwest,543.0,2109.022722939416,2055.312736729458,1142.0961281611221,Subtropical
HT_KS_Marion,1,Marion,KS,38.3734544,-97.1305937,38.5266,-96.7265,"Marion, KS",Midwest,418.0,2212.980686973153,1998.8021838278642,969.0646531555117,Subtropical
HT_KS_Marysville,1,Marysville,KS,39.84173,-96.6480642,38.5266,-96.7265,"Marysville, KS",Midwest,355.0,2242.4031192587686,1922.7453412282316,1124.4638968148925,Subtropical
HT_KS_McCracken,1,McCracken,KS,38.5861508,-99.5708652,38.5266,-96.7265,"McCracken, KS",Midwest,663.0,1998.780023379507,2199.037686935677,1052.4961609939398,Subtropical
HT_KS_McLouth,1,McLouth,KS,39.1958333,-95.2083035,38.5266,-96.7265,"McLouth, KS",Midwest,359.0,2370.503035638227,1815.1246727396099,1046.79580292625,Subtropical
HT_KS_Moline,1,Moline,KS,37.3604368,-96.3039621,38.5266,-96.7265,"Moline, KS",Midwest,331.0,2300.114510948516,1960.5479974551247,847.3952697692491,Subtropical
HT_KS_Monmouth,1,Monmouth,KS,37.363111,-94.9369094,38.5266,-96.7265,"Monmouth, KS",Midwest,269.0,2419.5603890925895,1845.261783365106,844.2100282032123,Subtropical
HT_KS_Munden,1,Munden,KS,39.913894,-97.538097,38.5266,-96.7265,"Munden, KS",Midwest,500.0,2166.0262984987876,1996.264095450079,1143.6304806439848,Subtropical
HT_KS_Newton,1,Newton,KS,38.0469166,-97.3447244,38.5266,-96.7265,"Newton, KS",Midwest,447.0,2198.516282970856,2026.4278601351136,937.051931612983,Subtropical
HT_KS_Onaga,1,Onaga,KS,39.488885,-96.169999,38.5266,-96.7265,"Onaga, KS",Midwest,337.0,2285.4261106780277,1889.7338198841212,1081.7036950827883,Subtropical
HT_KS_Osborne,1,Osborne,KS,39.3351558,-98.7933509,38.5266,-96.7265,"Osborne, KS",Midwest,544.0,2060.779438394086,2114.43407564897,1107.4116393048835,Subtropical
HT_KS_Oswego,1,Oswego,KS,37.1675652,-95.1099645,38.5266,-96.7265,"Oswego, KS",Midwest,283.0,2408.1098626131193,1866.6766745306165,821.9074576889699,Subtropical
HT_KS_Ottawa,1,Ottawa,KS,39.1273653,-97.6568094,38.5266,-96.7265,"Ottawa, KS",Midwest,398.0,2160.0707728887633,2023.4909200382033,1060.0206943786038,Subtropical
HT_KS_Page_City,1,Page City,KS,39.0895836,-101.1488811,38.5266,-96.7265,"Page City, KS",Midwest,991.0,1858.6898168844298,2318.9051766976545,1162.5951443121683,Subtropical
HT_KS_Paola,1,Paola,KS,38.5723318,-94.8786484,38.5266,-96.7265,"Paola, KS",Midwest,285.0,2405.8378886597543,1803.003413886031,978.51786099426,Subtropical
HT_KS_Pleasanton,1,Pleasanton,KS,38.1778054,-94.7113471,38.5266,-96.7265,"Pleasanton, KS",Midwest,265.0,2425.7412759402855,1800.0856599882488,935.6529883018242,Subtropical
HT_KS_Pratt,1,Pratt,KS,37.6280602,-98.7485305,38.5266,-96.7265,"Pratt, KS",Midwest,574.0,2081.924815513787,2158.0770725153025,926.9839822822343,Subtropical
HT_KS_Protection,1,Protection,KS,37.2014145,-99.4840075,38.5266,-96.7265,"Protection, KS",Midwest,570.0,2024.306354075992,2234.3652287294644,909.3191512835691,Subtropical
HT_KS_Quinter,1,Quinter,KS,39.0683182,-100.2373225,38.5266,-96.7265,"Quinter, KS",Midwest,822.0,1937.5948150489683,2242.6207694868976,1124.843889677758,Subtropical
HT_KS_Ransom,1,Ransom,KS,38.6361254,-99.9337342,38.5266,-96.7265,"Ransom, KS",Midwest,773.0,1966.8409792863877,2228.310015088109,1070.2459101253926,Subtropical
HT_KS_Reserve,1,Reserve,KS,39.977225,-95.5619281,38.5266,-96.7265,"Reserve, KS",Midwest,278.0,2334.521602084742,1828.6702447504795,1133.5818220854944,Subtropical
HT_KS_Roeland_Park,1,Roeland Park,KS,39.0358678,-94.638918,38.5266,-96.7265,"Roeland Park, KS",Midwest,306.0,2421.1458708900714,1770.8224899677368,1031.1131662279101,Subtropical
HT_KS_Ross_Township,1,Ross Township,KS,40.5419843,-80.0114344,38.5266,-96.7265,"Ross Township, KS",Midwest,340.0,3642.943207109845,508.3577661889242,508.3577661889242,Temperate
HT_KS_Rozel,1,Rozel,KS,38.1958479,-99.4031691,38.5266,-96.7265,"Rozel, KS",Midwest,640.0,2017.3038890199198,2195.9384325561095,1006.8810059846276,Subtropical
HT_KS_Salem_Township,1,Salem Township,KS,37.5200095,-97.3232904,38.5266,-96.7265,"Salem Township, KS",Midwest,381.0,2208.259974493249,2041.2177276411799,879.4759555672819,Subtropical
HT_KS_Salina,5,Salina,KS,38.8402805,-97.6114237,38.5266,-96.7265,"Salina, KS",Midwest,376.0,2166.3701081565573,2026.817776830127,1028.036697319714,Subtropical
HT_KS_Sedgwick,1,Sedgwick,KS,37.6448148,-97.4641388,38.5266,-96.7265,"Sedgwick, KS",Midwest,410.0,2193.9558899842445,2049.045447112569,895.73649660061,Subtropical
HT_KS_St._Francis,2,St. Francis,KS,39.7722151,-101.799897,38.5266,-96.7265,"St. Francis, KS",Midwest,1016.0,1801.4822195635732,2357.441154537504,1256.1265836089171,Subtropical
HT_KS_Strauss,1,Strauss,KS,37.3403361,-95.0858015,38.5266,-96.7265,"Strauss, KS",Midwest,260.0,2406.9704016704195,1858.5853101323187,841.14032052505,Subtropical
HT_KS_Topeka,14,Topeka,KS,39.049011,-95.677556,38.5266,-96.7265,"Topeka, KS",Midwest,298.0,2331.470164190809,1858.253075110104,1030.7777620294676,Subtropical
HT_KS_Ulysses,1,Ulysses,KS,37.5814095,-101.355169,38.5266,-96.7265,"Ulysses, KS",Midwest,932.0,1854.361089706564,2379.830664925388,1029.2905291674658,Subtropical
HT_KS_Wichita,12,Wichita,KS,37.6922361,-97.3375448,38.5266,-96.7265,"Wichita, KS",Midwest,407.0,2204.279779037084,2036.8313828812418,898.4178179000411,Subtropical
HT_KS_Wilson,1,Wilson,KS,37.5692118,-95.7452639,38.5266,-96.7265,"Wilson, KS",Midwest,302.0,2345.318786274301,1906.4314598691853,866.8273796964728,Subtropical
HT_KS_Winfield,2,Winfield,KS,37.2397486,-96.9955919,38.5266,-96.7265,"Winfield, KS",Midwest,346.0,2241.7400800985974,2023.0085805076528,843.1635583687673,Subtropical
HT_KY_?,1,?,KY,37.5726028,-85.1551411,37.6681,-84.6701,"?, KY",South,294.0,3265.3455269479427,1024.0648730899,1024.0648730899,Subtropical
HT_KY_Ashland,1,Ashland,KY,38.4784144,-82.6379387,37.6681,-84.6701,"Ashland, KY",South,173.0,3461.442863993101,781.4384173254856,781.4384173254856,Subtropical
HT_KY_Benton,1,Benton,KY,36.8572781,-88.350315,37.6681,-84.6701,"Benton, KY",South,127.0,3004.8883102610916,1315.9233421074384,1022.477366265936,Subtropical
HT_KY_Berea,1,Berea,KY,37.568694,-84.2963224,37.6681,-84.6701,"Berea, KY",South,314.0,3339.604097356013,954.9151105901537,954.9151105901537,Subtropical
HT_KY_Clay_County,1,Clay County,KY,37.1540436,-83.723144,37.6681,-84.6701,"Clay County, KY",South,310.0,3399.276562092149,929.851172215978,929.851172215978,Subtropical
HT_KY_Daviess_County,1,Daviess County,KY,37.6877924,-87.0818357,37.6681,-84.6701,"Daviess County, KY",South,120.0,3096.1829316002604,1177.0623640560598,1166.483548721638,Subtropical
HT_KY_Elizabethtown,1,Elizabethtown,KY,37.693952,-85.8591285,37.6681,-84.6701,"Elizabethtown, KY",South,222.0,3201.765003120394,1076.2742620055199,1076.2742620055199,Subtropical
HT_KY_Erlanger,1,Erlanger,KY,39.0167275,-84.6007773,37.6681,-84.6701,"Erlanger, KY",South,282.0,3282.758356344463,925.2442631220523,925.2442631220523,Subtropical
HT_KY_Farmington,1,Farmington,KY,38.2145287,-85.6681441,37.6681,-84.6701,"Farmington, KY",South,151.0,3207.0563972654345,1040.3366270093868,1040.3366270093868,Subtropical
HT_KY_Floyd_County,1,Floyd County,KY,37.5473459,-82.7645621,37.6681,-84.6701,"Floyd County, KY",South,222.0,3472.2211889377963,834.3664443114362,834.3664443114362,Subtropical
HT_KY_Fort_Campbell,1,Fort Campbell,KY,36.6313383,-87.6156884,37.6681,-84.6701,"Fort Campbell, KY",South,176.0,3074.4046934754197,1266.3813300224388,1049.6804495538922,Subtropical
HT_KY_Fort_Knox,2,Fort Knox,KY,37.8976552,-85.9038521,37.6681,-84.6701,"Fort Knox, KY",South,205.0,3193.4363571371205,1071.7555338348152,1071.7555338348152,Subtropical
HT_KY_Hardinsburg,2,Hardinsburg,KY,37.7800592,-86.4605337,37.6681,-84.6701,"Hardinsburg, KY",South,219.0,3147.9111115567434,1122.2078257860915,1122.2078257860915,Subtropical
HT_KY_Harlan,1,Harlan,KY,36.8411336,-83.22678,37.6681,-84.6701,"Harlan, KY",South,592.0,3450.3433515460238,908.5644125897187,908.5644125897187,Subtropical
HT_KY_Harrodsburg,1,Harrodsburg,KY,37.762298,-84.8432852,37.6681,-84.6701,"Harrodsburg, KY",South,263.0,3287.923517119027,990.5090516988728,990.5090516988728,Subtropical
HT_KY_Hazard,1,Hazard,KY,37.2489635,-83.1933893,37.6681,-84.6701,"Hazard, KY",South,285.0,3442.6698258897213,883.4644329988969,883.4644329988969,Subtropical
HT_KY_Lakeside_Park,1,Lakeside Park,KY,39.0356162,-84.5691102,37.6681,-84.6701,"Lakeside Park, KY",South,259.0,3285.107986588121,922.0515382803035,922.0515382803035,Subtropical
HT_KY_Lexington,9,Lexington,KY,38.0464066,-84.4970393,37.6681,-84.6701,"Lexington, KY",South,296.0,3311.406707177819,950.4461112155477,950.4461112155477,Subtropical
HT_KY_Louisville,33,Louisville,KY,38.2542376,-85.759407,37.6681,-84.6701,"Louisville, KY",South,154.0,3198.3881605861793,1046.4617984968552,1046.4617984968552,Subtropical
HT_KY_Morehead,1,Morehead,KY,38.1839705,-83.4326841,37.6681,-84.6701,"Morehead, KY",South,226.0,3399.8328522157112,858.0824469653255,858.0824469653255,Subtropical
HT_KY_Mount_Sterling,1,Mount Sterling,KY,38.0561079,-83.9431961,37.6681,-84.6701,"Mount Sterling, KY",South,293.0,3358.8258696139674,904.9004389386687,904.9004389386687,Subtropical
HT_KY_Natlee,1,Natlee,KY,38.4470147,-84.6618894,37.6681,-84.6701,"Natlee, KY",South,224.0,3288.720945230904,948.7392865541087,948.7392865541087,Subtropical
HT_KY_Newport,1,Newport,KY,39.0889469,-84.4919524,37.6681,-84.6701,"Newport, KY",South,163.0,3290.697836908915,914.078797938624,914.078797938624,Subtropical
HT_KY_Owensboro,3,Owensboro,KY,37.7742152,-87.1133304,37.6681,-84.6701,"Owensboro, KY",South,126.0,3091.6089838217717,1176.320454845754,1171.5599554896382,Subtropical
HT_KY_Paducah,1,Paducah,KY,37.0833893,-88.6000478,37.6681,-84.6701,"Paducah, KY",South,104.0,2977.868426154621,1326.720443094048,1027.0010702885031,Subtropical
HT_KY_Paris,1,Paris,KY,38.2132087,-84.2492072,37.6681,-84.6701,"Paris, KY",South,251.0,3329.0777450675387,923.5155387162604,923.5155387162604,Subtropical
HT_KY_Pineville,1,Pineville,KY,36.7620301,-83.6949176,37.6681,-84.6701,"Pineville, KY",South,310.0,3411.8713174494533,948.9548002124012,948.9548002124012,Subtropical
HT_KY_Sebree,1,Sebree,KY,37.6069885,-87.5286167,37.6681,-84.6701,"Sebree, KY",South,121.0,3059.249074853105,1217.1220163471105,1133.1029446845334,Subtropical
HT_KY_Slat,1,Slat,KY,36.8100702,-84.9091146,37.6681,-84.6701,"Slat, KY",South,313.0,3305.280942759638,1040.9990358906182,1040.9990358906182,Subtropical
HT_KY_Trinity,1,Trinity,KY,38.6670184,-83.6163057,37.6681,-84.6701,"Trinity, KY",South,203.0,3373.7531909073377,854.5710993944798,854.5710993944798,Subtropical
HT_KY_Uniontown,1,Uniontown,KY,37.7753215,-87.9305827,37.6681,-84.6701,"Uniontown, KY",South,111.0,3020.8843905359995,1244.0048599172683,1123.9286230816365,Subtropical
HT_KY_Villa_Hills,1,Villa Hills,KY,39.0633933,-84.5929998,37.6681,-84.6701,"Villa Hills, KY",South,260.0,3282.5517323765425,923.2569410877151,923.2569410877151,Subtropical
HT_KY_Walton,1,Walton,KY,38.8756194,-84.6102213,37.6681,-84.6701,"Walton, KY",South,283.0,3284.6265942843133,930.2360771363033,930.2360771363033,Subtropical
HT_LA_?,1,?,LA,34.0536909,-118.242766,31.1695,-91.8749,"?, LA",South,102.0,558.9746463259494,3944.2761106051007,558.9746463259494,Tropical/Subtropical
HT_LA_Alexandria,2,Alexandria,LA,31.3119463,-92.4453558,31.1695,-91.8749,"Alexandria, LA",South,27.0,2829.882717382593,1956.2641328027432,329.1362432997683,Tropical/Subtropical
HT_LA_Baker,1,Baker,LA,30.5882429,-91.168163,31.1695,-91.8749,"Baker, LA",South,27.0,2973.7866307074773,1911.8740324809148,414.9355705705228,Tropical/Subtropical
HT_LA_Baton_Rouge,11,Baton Rouge,LA,30.4494155,-91.1869659,31.1695,-91.8749,"Baton Rouge, LA",South,28.0,2978.440280269642,1923.3007642559087,410.3054739528789,Tropical/Subtropical
HT_LA_Bernice,1,Bernice,LA,32.8220876,-92.6579295,31.1695,-91.8749,"Bernice, LA",South,71.0,2749.963416318925,1875.997205006149,426.4601482601919,Tropical/Subtropical
HT_LA_Bossier_City,1,Bossier City,LA,32.515887,-93.7336536,31.1695,-91.8749,"Bossier City, LA",South,55.0,2667.1366760225146,1979.0975692639493,343.0308049368374,Tropical/Subtropical
HT_LA_Crowley,1,Crowley,LA,30.2140928,-92.3745761,31.1695,-91.8749,"Crowley, LA",South,10.0,2885.5014899339812,2027.0797855534315,293.3682889740626,Tropical/Subtropical
HT_LA_Dixie,1,Dixie,LA,31.1362951,-93.2690537,31.1695,-91.8749,"Dixie, LA",South,87.0,2765.3958903792013,2030.610769458242,252.93141000277893,Tropical/Subtropical
HT_LA_Heflin,1,Heflin,LA,32.4562654,-93.2640571,31.1695,-91.8749,"Heflin, LA",South,84.0,2710.7565002256883,1945.8077838955999,360.10241653921275,Tropical/Subtropical
HT_LA_Houma,1,Houma,LA,29.5957696,-90.7195348,31.1695,-91.8749,"Houma, LA",South,8.0,3059.2952838059928,1953.643645619317,450.4670271931959,Tropical/Subtropical
HT_LA_Iowa,1,Iowa,LA,30.2368772,-93.0137569,31.1695,-91.8749,"Iowa, LA",South,13.0,2828.685794319269,2072.8425481105005,233.37917581051704,Tropical/Subtropical
HT_LA_Jennings,1,Jennings,LA,30.2224284,-92.657085,31.1695,-91.8749,"Jennings, LA",South,10.0,2860.463320627117,2047.3602939347752,266.7184594749561,Tropical/Subtropical
HT_LA_Lafayette,7,Lafayette,LA,30.2262187,-92.0178202,31.1695,-91.8749,"Lafayette, LA",South,16.0,2916.080264380739,1999.99825766938,327.52457575824866,Tropical/Subtropical
HT_LA_Lake_Charles,2,Lake Charles,LA,30.2305095,-93.2169807,31.1695,-91.8749,"Lake Charles, LA",South,9.0,2811.276788944134,2088.4573801022043,214.15996098455392,Tropical/Subtropical
HT_LA_Metairie,1,Metairie,LA,29.9899926,-90.1505426,31.1695,-91.8749,"Metairie, LA",South,4.0,3090.3634244677764,1883.6651246220076,504.81366867472894,Tropical/Subtropical
HT_LA_Minden,1,Minden,LA,32.6154278,-93.2868354,31.1695,-91.8749,"Minden, LA",South,83.0,2702.5421131461844,1937.9004616561106,373.63200460913015,Tropical/Subtropical
HT_LA_Monroe,4,Monroe,LA,32.5025471,-92.116219,31.1695,-91.8749,"Monroe, LA",South,28.0,2809.905244974913,1853.5320517781252,434.3677083164592,Tropical/Subtropical
HT_LA_Morgan_City,1,Morgan City,LA,29.6993748,-91.20677,31.1695,-91.8749,"Morgan City, LA",South,5.0,3011.798536552144,1980.1982172780663,402.7935784655458,Tropical/Subtropical
HT_LA_New_Orleans,43,New Orleans,LA,29.9561422,-90.0733934,31.1695,-91.8749,"New Orleans, LA",South,18.0,3098.697108012292,1880.8626106973722,512.1693067951145,Tropical/Subtropical
HT_LA_Opelousas,1,Opelousas,LA,30.5335302,-92.081509,31.1695,-91.8749,"Opelousas, LA",South,23.0,2896.3320642168956,1982.760759492901,328.179366764861,Tropical/Subtropical
HT_LA_Ruston,4,Ruston,LA,32.5297498,-92.6386604,31.1695,-91.8749,"Ruston, LA",South,101.0,2762.880914841275,1892.4062304563965,402.58350185390054,Tropical/Subtropical
HT_LA_Shreveport,10,Shreveport,LA,32.5135356,-93.7477839,31.1695,-91.8749,"Shreveport, LA",South,67.0,2665.9869500544696,1980.3535462995005,342.1884770280921,Tropical/Subtropical
HT_LA_Vidalia,2,Vidalia,LA,31.5654441,-91.4259495,31.1695,-91.8749,"Vidalia, LA",South,20.0,2908.553350086031,1862.3291521042315,427.6331790970627,Tropical/Subtropical
HT_LA_Welsh,1,Welsh,LA,30.2368977,-92.8221303,31.1695,-91.8749,"Welsh, LA",South,10.0,2845.390703302789,2058.581676603411,251.42315048595927,Tropical/Subtropical
HT_LA_Winnsboro,1,Winnsboro,LA,32.1618782,-91.7226934,31.1695,-91.8749,"Winnsboro, LA",South,23.0,2857.9814125131447,1845.075604240536,438.47686003537035,Tropical/Subtropical
HT_MA_Abington,1,Abington,MA,42.1048228,-70.9453218,42.2352,-71.0275,"Abington, MA",Northeast,38.0,4359.008924633739,298.95697222400304,298.95697222400304,Temperate
HT_MA_Amherst,2,Amherst,MA,42.3731948,-72.5198761,42.2352,-71.0275,"Amherst, MA",Northeast,100.0,4225.759905227442,222.2166183508395,222.2166183508395,Temperate
HT_MA_Andover,1,Andover,MA,42.65717,-71.1408776,42.2352,-71.0275,"Andover, MA",Northeast,54.0,4331.476414211141,321.74015502424675,321.74015502424675,Temperate
HT_MA_Arlington,6,Arlington,MA,42.4153739,-71.1564428,42.2352,-71.0275,"Arlington, MA",Northeast,13.0,4335.2422426386975,303.7036304274233,303.7036304274233,Temperate
HT_MA_Athol,1,Athol,MA,42.594001,-72.2268141,42.2352,-71.0275,"Athol, MA",Northeast,172.0,4245.120910557372,256.1490324343842,256.1490324343842,Temperate
HT_MA_Attleboro,1,Attleboro,MA,41.9439695,-71.2804301,42.2352,-71.0275,"Attleboro, MA",Northeast,16.0,4335.3398521482595,265.98648454216755,265.98648454216755,Temperate
